Camera,TimePeriod,NDVI,Rain,River Distance,Fire,Sparse Tree,Moderate Tree,Dense Tree,Latitude,Longitude,Days,Forest,Thomson's Gazelle
18,34,0.33935,0,62.832,0,1,0,0,-2.6293,34.774,8,0,1
18,35,0.32196,0,62.832,0,1,0,0,-2.6293,34.774,8,0,0
18,36,0.34565,0,62.832,0,1,0,0,-2.6293,34.774,8,0,0
18,37,0.42511,0,62.832,0,1,0,0,-2.6293,34.774,8,0,0
18,38,0.37829,0,62.832,0,1,0,0,-2.6293,34.774,8,0,1
18,39,0.12369,0,62.832,0,1,0,0,-2.6293,34.774,8,0,0
18,40,0.56985,0,62.832,0,1,0,0,-2.6293,34.774,8,0,0
18,41,0.38559,0,62.832,0,1,0,0,-2.6293,34.774,8,0,0
18,42,0.52706,0,62.832,0,1,0,0,-2.6293,34.774,8,0,0
18,43,0.45714,1,62.832,0,1,0,0,-2.6293,34.774,8,0,1
18,44,0.65744,1,62.832,0,1,0,0,-2.6293,34.774,8,0,0
18,45,0.62072,1,62.832,0,1,0,0,-2.6293,34.774,8,0,0
18,46,0.68453,1,62.832,0,1,0,0,-2.6293,34.774,8,0,0
19,1,0.77482,0,486.27,0,0,1,0,-2.4069,34.793,8,1,0
19,2,0.73768,0,486.27,0,0,1,0,-2.4069,34.793,8,1,0
19,3,0.65371,0,486.27,0,0,1,0,-2.4069,34.793,8,1,0
19,4,0.58379,0,486.27,0,0,1,0,-2.4069,34.793,8,1,0
19,5,0.52821,0,486.27,0,0,1,0,-2.4069,34.793,8,1,0
19,6,0.49566,0,486.27,0,0,1,0,-2.4069,34.793,8,1,0
19,7,0.42165,0,486.27,0,0,1,0,-2.4069,34.793,8,1,0
19,8,0.52167,0,486.27,0,0,1,0,-2.4069,34.793,8,1,0
19,9,0.57002,0,486.27,0,0,1,0,-2.4069,34.793,8,1,0
19,10,0.63104,0,486.27,0,0,1,0,-2.4069,34.793,8,1,0
19,11,0.60278,0,486.27,0,0,1,0,-2.4069,34.793,8,1,0
19,12,0.48364,0,486.27,0,0,1,0,-2.4069,34.793,8,1,0
19,13,0.64503,1,486.27,0,0,1,0,-2.4069,34.793,3,1,0
19,17,0.74146,0,486.27,0,0,1,0,-2.4069,34.793,5,1,0
19,18,0.74016,0,486.27,0,0,1,0,-2.4069,34.793,8,1,0
19,19,0.68125,0,486.27,0,0,1,0,-2.4069,34.793,8,1,0
19,20,0.62247,0,486.27,0,0,1,0,-2.4069,34.793,8,1,0
19,21,0.47917,0,486.27,0,0,1,0,-2.4069,34.793,8,1,0
19,22,0.43938,0,486.27,0,0,1,0,-2.4069,34.793,8,1,0
19,23,0.41399,0,486.27,0,0,1,0,-2.4069,34.793,8,1,1
19,24,0.41044,0,486.27,0,0,1,0,-2.4069,34.793,8,1,1
19,25,0.42651,0,486.27,0,0,1,0,-2.4069,34.793,8,1,1
19,26,0.34056,0,486.27,0,0,1,0,-2.4069,34.793,8,1,1
19,27,0.31744,0,486.27,0,0,1,0,-2.4069,34.793,8,1,1
19,28,0.30064,0,486.27,0,0,1,0,-2.4069,34.793,8,1,1
19,29,0.33668,0,486.27,0,0,1,0,-2.4069,34.793,8,1,1
19,30,0.29096,0,486.27,0,0,1,0,-2.4069,34.793,8,1,1
19,31,0.38599,0,486.27,0,0,1,0,-2.4069,34.793,8,1,1
19,32,0.38599,0,486.27,0,0,1,0,-2.4069,34.793,8,1,1
19,33,0.36363,0,486.27,0,0,1,0,-2.4069,34.793,8,1,0
19,34,0.38018,0,486.27,0,0,1,0,-2.4069,34.793,8,1,1
19,35,0.35126,0,486.27,0,0,1,0,-2.4069,34.793,8,1,1
19,36,0.36656,0,486.27,0,0,1,0,-2.4069,34.793,8,1,1
19,37,0.41502,0,486.27,0,0,1,0,-2.4069,34.793,8,1,1
19,38,0.37208,0,486.27,0,0,1,0,-2.4069,34.793,8,1,1
19,39,0.60652,0,486.27,0,0,1,0,-2.4069,34.793,8,1,0
19,40,0.71747,0,486.27,0,0,1,0,-2.4069,34.793,8,1,0
19,41,0.54577,0,486.27,0,0,1,0,-2.4069,34.793,8,1,0
19,42,0.52257,0,486.27,0,0,1,0,-2.4069,34.793,8,1,0
19,43,0.58841,1,486.27,0,0,1,0,-2.4069,34.793,8,1,0
19,44,0.52363,1,486.27,0,0,1,0,-2.4069,34.793,8,1,0
19,45,0.58448,1,486.27,0,0,1,0,-2.4069,34.793,8,1,0
19,46,0.32929,1,486.27,0,0,1,0,-2.4069,34.793,8,1,0
20,1,0.70701,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,2,0.61893,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,3,0.58191,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,4,0.51271,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,5,0.447,0,528.61,0,0,1,0,-2.4272,34.794,3,1,0
20,9,0.51524,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,10,0.60935,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,11,0.55491,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,12,0.5411,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,13,0.56579,1,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,14,0.59302,1,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,15,0.70931,1,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,16,0.70051,1,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,17,0.68761,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,18,0.70872,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,19,0.70304,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,20,0.58536,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,21,0.47906,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,22,0.46054,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,23,0.46745,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,24,0.4564,0,528.61,0,0,1,0,-2.4272,34.794,8,1,1
20,25,0.4014,0,528.61,0,0,1,0,-2.4272,34.794,8,1,1
20,26,0.3691,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,27,0.34439,0,528.61,0,0,1,0,-2.4272,34.794,8,1,1
20,28,0.30256,0,528.61,0,0,1,0,-2.4272,34.794,8,1,1
20,29,0.32029,0,528.61,0,0,1,0,-2.4272,34.794,8,1,1
20,30,0.32197,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,31,0.2914,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,32,0.2914,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,33,0.31559,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,34,0.29197,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,35,0.28538,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,36,0.19461,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,37,0.30772,0,528.61,0,0,1,0,-2.4272,34.794,8,1,1
20,38,0.2954,0,528.61,0,0,1,0,-2.4272,34.794,8,1,1
20,39,0.47052,0,528.61,0,0,1,0,-2.4272,34.794,8,1,1
20,40,0.57617,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,41,0.58886,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,42,0.49971,0,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,43,0.39974,1,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,44,0.45692,1,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,45,0.47079,1,528.61,0,0,1,0,-2.4272,34.794,8,1,0
20,46,0.59459,1,528.61,0,0,1,0,-2.4272,34.794,8,1,0
21,8,0.49772,0,408.28,0,0,0,1,-2.4475,34.795,6,1,0
21,9,0.53848,0,408.28,0,0,0,1,-2.4475,34.795,8,1,0
21,10,0.63593,0,408.28,0,0,0,1,-2.4475,34.795,8,1,0
21,11,0.55264,0,408.28,0,0,0,1,-2.4475,34.795,8,1,1
21,12,0.56473,0,408.28,0,0,0,1,-2.4475,34.795,8,1,1
21,13,0.59381,1,408.28,0,0,0,1,-2.4475,34.795,8,1,0
21,14,0.71322,1,408.28,0,0,0,1,-2.4475,34.795,8,1,0
21,15,0.7409,1,408.28,0,0,0,1,-2.4475,34.795,8,1,0
21,16,0.69762,1,408.28,0,0,0,1,-2.4475,34.795,8,1,0
21,17,0.72064,0,408.28,0,0,0,1,-2.4475,34.795,8,1,0
21,18,0.76844,0,408.28,0,0,0,1,-2.4475,34.795,8,1,0
21,19,0.72634,0,408.28,0,0,0,1,-2.4475,34.795,8,1,0
21,20,0.6728,0,408.28,0,0,0,1,-2.4475,34.795,8,1,0
21,21,0.60086,0,408.28,0,0,0,1,-2.4475,34.795,8,1,0
21,22,0.5143,0,408.28,0,0,0,1,-2.4475,34.795,8,1,0
21,23,0.52783,0,408.28,0,0,0,1,-2.4475,34.795,8,1,0
21,24,0.50261,0,408.28,0,0,0,1,-2.4475,34.795,2,1,0
21,26,0.4125,0,408.28,0,0,0,1,-2.4475,34.795,6,1,1
21,27,0.39343,0,408.28,0,0,0,1,-2.4475,34.795,8,1,1
21,28,0.3587,0,408.28,0,0,0,1,-2.4475,34.795,8,1,1
21,29,0.34626,0,408.28,0,0,0,1,-2.4475,34.795,8,1,1
21,30,0.36279,0,408.28,0,0,0,1,-2.4475,34.795,8,1,1
21,31,0.38482,0,408.28,0,0,0,1,-2.4475,34.795,8,1,1
21,32,0.38482,0,408.28,0,0,0,1,-2.4475,34.795,8,1,0
21,33,0.35832,0,408.28,0,0,0,1,-2.4475,34.795,8,1,0
21,34,0.33391,0,408.28,0,0,0,1,-2.4475,34.795,8,1,0
21,35,0.32271,0,408.28,0,0,0,1,-2.4475,34.795,8,1,0
21,36,0.30509,0,408.28,0,0,0,1,-2.4475,34.795,8,1,0
21,37,0.31183,0,408.28,0,0,0,1,-2.4475,34.795,8,1,0
21,38,0.29718,0,408.28,0,0,0,1,-2.4475,34.795,8,1,1
21,39,0.28613,0,408.28,0,0,0,1,-2.4475,34.795,8,1,1
21,40,0.59322,0,408.28,0,0,0,1,-2.4475,34.795,8,1,0
21,41,0.5085,0,408.28,0,0,0,1,-2.4475,34.795,8,1,0
21,42,0.42783,0,408.28,0,0,0,1,-2.4475,34.795,8,1,0
21,43,0.42399,1,408.28,0,0,0,1,-2.4475,34.795,8,1,0
21,44,0.61502,1,408.28,0,0,0,1,-2.4475,34.795,8,1,0
21,45,0.58949,1,408.28,0,0,0,1,-2.4475,34.795,8,1,0
21,46,0.49174,1,408.28,0,0,0,1,-2.4475,34.795,8,1,0
22,9,0.59369,0,1125.7,0,1,0,0,-2.4695,34.795,8,0,0
22,10,0.57676,0,1125.7,0,1,0,0,-2.4695,34.795,8,0,0
22,11,0.45297,0,1125.7,0,1,0,0,-2.4695,34.795,8,0,0
22,12,0.39204,0,1125.7,0,1,0,0,-2.4695,34.795,8,0,0
22,13,0.57596,1,1125.7,0,1,0,0,-2.4695,34.795,8,0,0
22,14,0.63216,1,1125.7,0,1,0,0,-2.4695,34.795,7,0,0
22,15,0.70119,1,1125.7,0,1,0,0,-2.4695,34.795,1,0,0
22,16,0.7317,1,1125.7,0,1,0,0,-2.4695,34.795,8,0,0
22,17,0.74817,0,1125.7,0,1,0,0,-2.4695,34.795,8,0,0
22,18,0.77491,0,1125.7,0,1,0,0,-2.4695,34.795,8,0,0
22,19,0.7526,0,1125.7,0,1,0,0,-2.4695,34.795,8,0,0
22,20,0.633,0,1125.7,0,1,0,0,-2.4695,34.795,8,0,0
22,26,0.35955,0,1125.7,0,1,0,0,-2.4695,34.795,2,0,0
22,33,0.38396,0,1125.7,0,1,0,0,-2.4695,34.795,2,0,0
22,41,0.39032,0,1125.7,0,1,0,0,-2.4695,34.795,1,0,0
23,1,0.77911,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,2,0.72362,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,3,0.64451,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,4,0.56477,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,1
23,5,0.48667,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,1
23,6,0.41768,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,1
23,7,0.34394,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,1
23,8,0.35183,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,9,0.44452,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,10,0.4412,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,11,0.3853,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,12,0.39637,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,13,0.52073,1,1316.1,0,1,0,0,-2.4903,34.792,4,0,0
23,15,0.79244,1,1316.1,0,1,0,0,-2.4903,34.792,3,0,0
23,16,0.74612,1,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,17,0.81207,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,18,0.80438,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,19,0.79532,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,20,0.73808,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,21,0.55354,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,22,0.45724,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,23,0.49583,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,24,0.47399,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,25,0.42491,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,26,0.36208,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,1
23,27,0.35177,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,1
23,28,0.31307,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,1
23,29,0.31246,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,1
23,30,0.31438,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,31,0.36183,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,32,0.36183,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,33,0.35933,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,34,0.3541,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,35,0.32606,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,36,0.31176,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,37,0.32954,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,38,0.2072,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,39,0.53216,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,40,0.52333,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,41,0.35397,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,42,0.3638,0,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,43,0.41929,1,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,44,0.45114,1,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,45,0.4695,1,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
23,46,0.10636,1,1316.1,0,1,0,0,-2.4903,34.792,8,0,0
24,1,0.75713,0,487.26,0,1,0,0,-2.5085,34.794,8,0,0
24,2,0.68409,0,487.26,0,1,0,0,-2.5085,34.794,8,0,0
24,3,0.67046,0,487.26,0,1,0,0,-2.5085,34.794,8,0,0
24,4,0.56269,0,487.26,0,1,0,0,-2.5085,34.794,8,0,0
24,5,0.50504,0,487.26,0,1,0,0,-2.5085,34.794,8,0,0
24,6,0.4328,0,487.26,0,1,0,0,-2.5085,34.794,8,0,0
24,7,0.37063,0,487.26,0,1,0,0,-2.5085,34.794,8,0,0
24,8,0.37123,0,487.26,0,1,0,0,-2.5085,34.794,8,0,0
24,9,0.42266,0,487.26,0,1,0,0,-2.5085,34.794,8,0,0
24,10,0.43495,0,487.26,0,1,0,0,-2.5085,34.794,8,0,0
24,11,0.38102,0,487.26,0,1,0,0,-2.5085,34.794,8,0,0
24,12,0.34881,0,487.26,0,1,0,0,-2.5085,34.794,8,0,0
24,13,0.54222,1,487.26,0,1,0,0,-2.5085,34.794,8,0,0
24,14,0.63826,1,487.26,0,1,0,0,-2.5085,34.794,8,0,0
24,15,0.67607,1,487.26,0,1,0,0,-2.5085,34.794,8,0,0
24,16,0.56685,1,487.26,0,1,0,0,-2.5085,34.794,8,0,0
24,17,0.78408,0,487.26,0,1,0,0,-2.5085,34.794,8,0,0
24,18,0.78622,0,487.26,0,1,0,0,-2.5085,34.794,8,0,0
24,19,0.76817,0,487.26,0,1,0,0,-2.5085,34.794,1,0,0
24,26,0.37124,0,487.26,0,1,0,0,-2.5085,34.794,6,0,1
24,27,0.36641,0,487.26,0,1,0,0,-2.5085,34.794,8,0,1
24,28,0.32648,0,487.26,0,1,0,0,-2.5085,34.794,8,0,1
24,29,0.33268,0,487.26,0,1,0,0,-2.5085,34.794,8,0,1
24,30,0.34966,0,487.26,0,1,0,0,-2.5085,34.794,8,0,0
24,31,0.31358,0,487.26,0,1,0,0,-2.5085,34.794,8,0,0
24,32,0.31358,0,487.26,0,1,0,0,-2.5085,34.794,8,0,0
24,33,0.35173,0,487.26,0,1,0,0,-2.5085,34.794,1,0,0
24,35,0.30981,0,487.26,0,1,0,0,-2.5085,34.794,6,0,0
24,36,0.28466,0,487.26,0,1,0,0,-2.5085,34.794,8,0,0
24,37,0.32266,0,487.26,0,1,0,0,-2.5085,34.794,8,0,0
24,38,0.29104,0,487.26,0,1,0,0,-2.5085,34.794,8,0,0
24,39,0.5456,0,487.26,0,1,0,0,-2.5085,34.794,8,0,1
24,40,0.63293,0,487.26,0,1,0,0,-2.5085,34.794,6,0,0
25,5,0.4794,0,873.07,0,1,0,0,-2.5305,34.794,3,0,0
25,6,0.42312,0,873.07,0,1,0,0,-2.5305,34.794,8,0,1
25,7,0.35114,0,873.07,0,1,0,0,-2.5305,34.794,8,0,1
25,8,0.3624,0,873.07,0,1,0,0,-2.5305,34.794,8,0,0
25,9,0.43775,0,873.07,0,1,0,0,-2.5305,34.794,5,0,0
25,15,0.67346,1,873.07,0,1,0,0,-2.5305,34.794,3,0,0
25,16,0.57373,1,873.07,0,1,0,0,-2.5305,34.794,8,0,0
25,17,0.72587,0,873.07,0,1,0,0,-2.5305,34.794,7,0,0
26,1,0.73811,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,2,0.64972,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,3,0.57694,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,4,0.54183,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,5,0.4584,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,6,0.38356,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,7,0.37356,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,8,0.43838,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,9,0.43175,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,10,0.45918,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,11,0.40783,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,12,0.33209,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,13,0.51956,1,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,14,0.66867,1,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,15,0.7153,1,1577.5,0,1,0,0,-2.5476,34.795,6,0,0
26,26,0.40677,0,1577.5,0,1,0,0,-2.5476,34.795,7,0,0
26,27,0.3758,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,28,0.33742,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,29,0.3428,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,30,0.33167,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,31,0.32045,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,32,0.32045,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,33,0.30243,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,34,0.27799,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,35,0.26384,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,36,0.18339,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,37,0.29525,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,38,0.3245,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,39,0.43421,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,40,0.56589,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,41,0.39695,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,42,0.45177,0,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
26,43,0.50183,1,1577.5,0,1,0,0,-2.5476,34.795,8,0,0
